Date,nat_sen,int_sen,exr,fdi_bs,fxr,inf,ipi,bot
2024-02,0.7823666666666668,0.0,24445.6438,94.415,88300.0,3.98,-5.9,1380.0
2024-02,0.7823666666666668,0.0,24507.5176,94.415,88300.0,3.98,-5.9,1380.0
2024-02,0.7823666666666668,0.0,24526.2836,94.415,88300.0,3.98,-5.9,1380.0
2024-02,0.7823666666666668,0.0,24533.7621,94.415,88300.0,3.98,-5.9,1380.0
2024-02,0.7823666666666668,0.0,24528.0146,94.415,88300.0,3.98,-5.9,1380.0
2024-02,0.7823666666666668,0.0,24590.6388,94.415,88300.0,3.98,-5.9,1380.0
2024-02,0.7823666666666668,0.0,24613.5119,94.415,88300.0,3.98,-5.9,1380.0
2024-02,0.7823666666666668,0.0,24703.3704,94.415,88300.0,3.98,-5.9,1380.0
2024-02,0.7823666666666668,0.0,24639.3643,94.415,88300.0,3.98,-5.9,1380.0
2024-02,0.7823666666666668,0.0,24617.2726,94.415,88300.0,3.98,-5.9,1380.0
2024-02,0.7823666666666668,0.0,24643.3502,94.415,88300.0,3.98,-5.9,1380.0
2024-03,0.328475,-0.039624999999999994,24649.7696,94.415,89100.0,3.97,4.1,2780.0
2024-03,0.328475,-0.039624999999999994,24685.5828,94.415,89100.0,3.97,4.1,2780.0
2024-03,0.328475,-0.039624999999999994,24698.5543,94.415,89100.0,3.97,4.1,2780.0
2024-03,0.328475,-0.039624999999999994,24709.8557,94.415,89100.0,3.97,4.1,2780.0
2024-03,0.328475,-0.039624999999999994,24705.4358,94.415,89100.0,3.97,4.1,2780.0
2024-03,0.328475,-0.039624999999999994,24654.3918,94.415,89100.0,3.97,4.1,2780.0
2024-03,0.328475,-0.039624999999999994,24655.8766,94.415,89100.0,3.97,4.1,2780.0
2024-03,0.328475,-0.039624999999999994,24639.4558,94.415,89100.0,3.97,4.1,2780.0
2024-03,0.328475,-0.039624999999999994,24664.3484,94.415,89100.0,3.97,4.1,2780.0
2024-03,0.328475,-0.039624999999999994,24697.7025,94.415,89100.0,3.97,4.1,2780.0
2024-03,0.328475,-0.039624999999999994,24734.2774,94.415,89100.0,3.97,4.1,2780.0
2024-03,0.328475,-0.039624999999999994,24692.3546,94.415,89100.0,3.97,4.1,2780.0
2024-03,0.328475,-0.039624999999999994,24722.0095,94.415,89100.0,3.97,4.1,2780.0
2024-03,0.328475,-0.039624999999999994,24777.8118,94.415,89100.0,3.97,4.1,2780.0
2024-03,0.328475,-0.039624999999999994,24779.5894,94.415,89100.0,3.97,4.1,2780.0
2024-03,0.328475,-0.039624999999999994,24803.0651,94.415,89100.0,3.97,4.1,2780.0
2024-03,0.328475,-0.039624999999999994,24762.5613,94.415,89100.0,3.97,4.1,2780.0
2024-03,0.328475,-0.039624999999999994,24777.4889,94.415,89100.0,3.97,4.1,2780.0
2024-03,0.328475,-0.039624999999999994,24784.8062,94.415,89100.0,3.97,4.1,2780.0
2024-03,0.328475,-0.039624999999999994,24810.1653,94.415,89100.0,3.97,4.1,2780.0
2024-04,0.3631769230769231,0.2977,24833.5901,278.357,88200.0,4.4,6.3,1110.0
2024-04,0.3631769230769231,0.2977,24994.6311,278.357,88200.0,4.4,6.3,1110.0
2024-04,0.3631769230769231,0.2977,24997.7228,278.357,88200.0,4.4,6.3,1110.0
2024-04,0.3631769230769231,0.2977,24966.5247,278.357,88200.0,4.4,6.3,1110.0
2024-04,0.3631769230769231,0.2977,24967.3203,278.357,88200.0,4.4,6.3,1110.0
2024-04,0.3631769230769231,0.2977,24951.5738,278.357,88200.0,4.4,6.3,1110.0
2024-04,0.3631769230769231,0.2977,24955.4448,278.357,88200.0,4.4,6.3,1110.0
2024-04,0.3631769230769231,0.2977,24997.7004,278.357,88200.0,4.4,6.3,1110.0
2024-04,0.3631769230769231,0.2977,24998.4677,278.357,88200.0,4.4,6.3,1110.0
2024-04,0.3631769230769231,0.2977,25095.561,278.357,88200.0,4.4,6.3,1110.0
2024-04,0.3631769230769231,0.2977,25264.5503,278.357,88200.0,4.4,6.3,1110.0
2024-04,0.3631769230769231,0.2977,25385.4557,278.357,88200.0,4.4,6.3,1110.0
2024-04,0.3631769230769231,0.2977,25390.8189,278.357,88200.0,4.4,6.3,1110.0
2024-04,0.3631769230769231,0.2977,25457.2456,278.357,88200.0,4.4,6.3,1110.0
2024-04,0.3631769230769231,0.2977,25450.7305,278.357,88200.0,4.4,6.3,1110.0
2024-04,0.3631769230769231,0.2977,25454.6863,278.357,88200.0,4.4,6.3,1110.0
2024-04,0.3631769230769231,0.2977,25448.6884,278.357,88200.0,4.4,6.3,1110.0
2024-04,0.3631769230769231,0.2977,25329.5611,278.357,88200.0,4.4,6.3,1110.0
2024-04,0.3631769230769231,0.2977,25338.7121,278.357,88200.0,4.4,6.3,1110.0
2024-04,0.3631769230769231,0.2977,25339.4636,278.357,88200.0,4.4,6.3,1110.0
2024-05,0.3581625,0.15446,25338.9961,302.934,84100.0,4.44,10.0,-450.0
2024-05,0.3581625,0.15446,25379.9113,302.934,84100.0,4.44,10.0,-450.0
2024-05,0.3581625,0.15446,25412.6767,302.934,84100.0,4.44,10.0,-450.0
2024-05,0.3581625,0.15446,25375.775,302.934,84100.0,4.44,10.0,-450.0
2024-05,0.3581625,0.15446,25410.6061,302.934,84100.0,4.44,10.0,-450.0
2024-05,0.3581625,0.15446,25429.3966,302.934,84100.0,4.44,10.0,-450.0
2024-05,0.3581625,0.15446,25435.6089,302.934,84100.0,4.44,10.0,-450.0
2024-05,0.3581625,0.15446,25452.3449,302.934,84100.0,4.44,10.0,-450.0
2024-05,0.3581625,0.15446,25453.305,302.934,84100.0,4.44,10.0,-450.0
2024-05,0.3581625,0.15446,25457.5758,302.934,84100.0,4.44,10.0,-450.0
2024-05,0.3581625,0.15446,25454.272,302.934,84100.0,4.44,10.0,-450.0
2024-05,0.3581625,0.15446,25440.9343,302.934,84100.0,4.44,10.0,-450.0
2024-05,0.3581625,0.15446,25448.8236,302.934,84100.0,4.44,10.0,-450.0
2024-05,0.3581625,0.15446,25453.4606,302.934,84100.0,4.44,10.0,-450.0
2024-05,0.3581625,0.15446,25458.0955,302.934,84100.0,4.44,10.0,-450.0
2024-05,0.3581625,0.15446,25465.9874,302.934,84100.0,4.44,10.0,-450.0
2024-05,0.3581625,0.15446,25467.452,302.934,84100.0,4.44,10.0,-450.0
2024-05,0.3581625,0.15446,25475.7576,302.934,84100.0,4.44,10.0,-450.0
2024-05,0.3581625,0.15446,25462.7676,302.934,84100.0,4.44,10.0,-450.0
2024-05,0.3581625,0.15446,25453.7273,302.934,84100.0,4.44,10.0,-450.0
2024-05,0.3581625,0.15446,25455.0925,302.934,84100.0,4.44,10.0,-450.0
2024-05,0.3581625,0.15446,25455.5101,302.934,84100.0,4.44,10.0,-450.0
2024-05,0.3581625,0.15446,25457.2849,302.934,84100.0,4.44,10.0,-450.0
2024-06,0.25241111111111114,0.003500000000000003,25410.7734,379.723,82900.0,4.34,12.4,3200.0
2024-06,0.25241111111111114,0.003500000000000003,25419.916,379.723,82900.0,4.34,12.4,3200.0
2024-06,0.25241111111111114,0.003500000000000003,25417.5428,379.723,82900.0,4.34,12.4,3200.0
2024-06,0.25241111111111114,0.003500000000000003,25427.9279,379.723,82900.0,4.34,12.4,3200.0
2024-06,0.25241111111111114,0.003500000000000003,25424.1607,379.723,82900.0,4.34,12.4,3200.0
2024-06,0.25241111111111114,0.003500000000000003,25428.658,379.723,82900.0,4.34,12.4,3200.0
2024-06,0.25241111111111114,0.003500000000000003,25446.3072,379.723,82900.0,4.34,12.4,3200.0
2024-06,0.25241111111111114,0.003500000000000003,25439.6266,379.723,82900.0,4.34,12.4,3200.0
2024-06,0.25241111111111114,0.003500000000000003,25415.0317,379.723,82900.0,4.34,12.4,3200.0
2024-06,0.25241111111111114,0.003500000000000003,25456.749,379.723,82900.0,4.34,12.4,3200.0
2024-06,0.25241111111111114,0.003500000000000003,25451.2526,379.723,82900.0,4.34,12.4,3200.0
2024-06,0.25241111111111114,0.003500000000000003,25451.2744,379.723,82900.0,4.34,12.4,3200.0
2024-06,0.25241111111111114,0.003500000000000003,25455.0907,379.723,82900.0,4.34,12.4,3200.0
2024-06,0.25241111111111114,0.003500000000000003,25450.8627,379.723,82900.0,4.34,12.4,3200.0
2024-06,0.25241111111111114,0.003500000000000003,25455.5037,379.723,82900.0,4.34,12.4,3200.0
2024-06,0.25241111111111114,0.003500000000000003,25457.6831,379.723,82900.0,4.34,12.4,3200.0
2024-06,0.25241111111111114,0.003500000000000003,25462.1597,379.723,82900.0,4.34,12.4,3200.0
2024-06,0.25241111111111114,0.003500000000000003,25465.0465,379.723,82900.0,4.34,12.4,3200.0
2024-06,0.25241111111111114,0.003500000000000003,25445.3502,379.723,82900.0,4.34,12.4,3200.0
2024-07,0.5451874999999999,0.0,25448.4103,480.9,81200.0,4.36,11.1,2360.0
2024-07,0.5451874999999999,0.0,25454.4087,480.9,81200.0,4.36,11.1,2360.0
2024-07,0.5451874999999999,0.0,25453.3193,480.9,81200.0,4.36,11.1,2360.0
2024-07,0.5451874999999999,0.0,25456.3049,480.9,81200.0,4.36,11.1,2360.0
2024-07,0.5451874999999999,0.0,25424.7104,480.9,81200.0,4.36,11.1,2360.0
2024-07,0.5451874999999999,0.0,25416.6667,480.9,81200.0,4.36,11.1,2360.0
2024-07,0.5451874999999999,0.0,25418.1495,480.9,81200.0,4.36,11.1,2360.0
2024-07,0.5451874999999999,0.0,25424.0807,480.9,81200.0,4.36,11.1,2360.0
2024-07,0.5451874999999999,0.0,25422.2748,480.9,81200.0,4.36,11.1,2360.0
2024-07,0.5451874999999999,0.0,25422.3272,480.9,81200.0,4.36,11.1,2360.0
2024-07,0.5451874999999999,0.0,25405.1661,480.9,81200.0,4.36,11.1,2360.0
2024-07,0.5451874999999999,0.0,25379.9347,480.9,81200.0,4.36,11.1,2360.0
2024-07,0.5451874999999999,0.0,25374.1093,480.9,81200.0,4.36,11.1,2360.0
2024-07,0.5451874999999999,0.0,25285.6507,480.9,81200.0,4.36,11.1,2360.0
2024-07,0.5451874999999999,0.0,25339.5016,480.9,81200.0,4.36,11.1,2360.0
2024-07,0.5451874999999999,0.0,25332.4328,480.9,81200.0,4.36,11.1,2360.0
2024-07,0.5451874999999999,0.0,25355.043,480.9,81200.0,4.36,11.1,2360.0
2024-07,0.5451874999999999,0.0,25372.2517,480.9,81200.0,4.36,11.1,2360.0
2024-07,0.5451874999999999,0.0,25345.249,480.9,81200.0,4.36,11.1,2360.0
2024-07,0.5451874999999999,0.0,25298.2456,480.9,81200.0,4.36,11.1,2360.0
2024-07,0.5451874999999999,0.0,25294.5665,480.9,81200.0,4.36,11.1,2360.0
2024-07,0.5451874999999999,0.0,25274.5577,480.9,81200.0,4.36,11.1,2360.0
2024-07,0.5451874999999999,0.0,25276.5367,480.9,81200.0,4.36,11.1,2360.0
2024-08,0.814075,-0.13494,25192.8375,722.3050000000001,82000.0,3.45,8.4,4050.0
2024-08,0.814075,-0.13494,25209.5165,722.3050000000001,82000.0,3.45,8.4,4050.0
2024-08,0.814075,-0.13494,25145.139,722.3050000000001,82000.0,3.45,8.4,4050.0
2024-08,0.814075,-0.13494,25174.7825,722.3050000000001,82000.0,3.45,8.4,4050.0
2024-08,0.814075,-0.13494,25144.9939,722.3050000000001,82000.0,3.45,8.4,4050.0
2024-08,0.814075,-0.13494,25110.7403,722.3050000000001,82000.0,3.45,8.4,4050.0
2024-08,0.814075,-0.13494,25092.677,722.3050000000001,82000.0,3.45,8.4,4050.0
2024-08,0.814075,-0.13494,25125.872,722.3050000000001,82000.0,3.45,8.4,4050.0
2024-08,0.814075,-0.13494,25087.4284,722.3050000000001,82000.0,3.45,8.4,4050.0
2024-08,0.814075,-0.13494,25049.8489,722.3050000000001,82000.0,3.45,8.4,4050.0
2024-08,0.814075,-0.13494,25057.3152,722.3050000000001,82000.0,3.45,8.4,4050.0
2024-08,0.814075,-0.13494,25010.4728,722.3050000000001,82000.0,3.45,8.4,4050.0
2024-08,0.814075,-0.13494,24923.3517,722.3050000000001,82000.0,3.45,8.4,4050.0
2024-08,0.814075,-0.13494,24912.4889,722.3050000000001,82000.0,3.45,8.4,4050.0
2024-08,0.814075,-0.13494,24931.7507,722.3050000000001,82000.0,3.45,8.4,4050.0
2024-08,0.814075,-0.13494,24973.2143,722.3050000000001,82000.0,3.45,8.4,4050.0
2024-08,0.814075,-0.13494,24880.4604,722.3050000000001,82000.0,3.45,8.4,4050.0
2024-08,0.814075,-0.13494,24815.0877,722.3050000000001,82000.0,3.45,8.4,4050.0
2024-08,0.814075,-0.13494,24859.3313,722.3050000000001,82000.0,3.45,8.4,4050.0
2024-08,0.814075,-0.13494,24865.5796,722.3050000000001,82000.0,3.45,8.4,4050.0
2024-08,0.814075,-0.13494,24879.5181,722.3050000000001,82000.0,3.45,8.4,4050.0
2024-09,-0.29886,0.0,24884.7177,828.2080000000001,82300.0,2.63,8.3,2290.0
2024-09,-0.29886,0.0,24883.5484,828.2080000000001,82300.0,2.63,8.3,2290.0
2024-09,-0.29886,0.0,24852.327,828.2080000000001,82300.0,2.63,8.3,2290.0
2024-09,-0.29886,0.0,24765.7296,828.2080000000001,82300.0,2.63,8.3,2290.0
2024-09,-0.29886,0.0,24629.6847,828.2080000000001,82300.0,2.63,8.3,2290.0
2024-09,-0.29886,0.0,24629.5741,828.2080000000001,82300.0,2.63,8.3,2290.0
2024-09,-0.29886,0.0,24674.5651,828.2080000000001,82300.0,2.63,8.3,2290.0
2024-09,-0.29886,0.0,24550.2328,828.2080000000001,82300.0,2.63,8.3,2290.0
2024-09,-0.29886,0.0,24530.1061,828.2080000000001,82300.0,2.63,8.3,2290.0
2024-09,-0.29886,0.0,24550.7289,828.2080000000001,82300.0,2.63,8.3,2290.0
2024-09,-0.29886,0.0,24575.5909,828.2080000000001,82300.0,2.63,8.3,2290.0
2024-09,-0.29886,0.0,24614.7007,828.2080000000001,82300.0,2.63,8.3,2290.0
2024-09,-0.29886,0.0,24672.3857,828.2080000000001,82300.0,2.63,8.3,2290.0
2024-09,-0.29886,0.0,24644.9052,828.2080000000001,82300.0,2.63,8.3,2290.0
2024-09,-0.29886,0.0,24539.4544,828.2080000000001,82300.0,2.63,8.3,2290.0
2024-09,-0.29886,0.0,24591.3884,828.2080000000001,82300.0,2.63,8.3,2290.0
2024-09,-0.29886,0.0,24607.3987,828.2080000000001,82300.0,2.63,8.3,2290.0
2024-09,-0.29886,0.0,24555.2326,828.2080000000001,82300.0,2.63,8.3,2290.0
2024-09,-0.29886,0.0,24630.628,828.2080000000001,82300.0,2.63,8.3,2290.0
2024-09,-0.29886,0.0,24604.5362,828.2080000000001,82300.0,2.63,8.3,2290.0
2024-09,-0.29886,0.0,24571.5522,828.2080000000001,82300.0,2.63,8.3,2290.0
2024-10,0.7982192307692307,0.0,24575.6351,869.6360000000001,82500.0,2.89,7.1,2030.0
2024-10,0.7982192307692307,0.0,24670.0581,869.6360000000001,82500.0,2.89,7.1,2030.0
2024-10,0.7982192307692307,0.0,24744.3554,869.6360000000001,82500.0,2.89,7.1,2030.0
2024-10,0.7982192307692307,0.0,24750.2921,869.6360000000001,82500.0,2.89,7.1,2030.0
2024-10,0.7982192307692307,0.0,24837.513,869.6360000000001,82500.0,2.89,7.1,2030.0
2024-10,0.7982192307692307,0.0,24832.4933,869.6360000000001,82500.0,2.89,7.1,2030.0
2024-10,0.7982192307692307,0.0,24855.3198,869.6360000000001,82500.0,2.89,7.1,2030.0
2024-10,0.7982192307692307,0.0,24820.5813,869.6360000000001,82500.0,2.89,7.1,2030.0
2024-10,0.7982192307692307,0.0,24845.6515,869.6360000000001,82500.0,2.89,7.1,2030.0
2024-10,0.7982192307692307,0.0,24933.691,869.6360000000001,82500.0,2.89,7.1,2030.0
2024-10,0.7982192307692307,0.0,24967.8673,869.6360000000001,82500.0,2.89,7.1,2030.0
2024-10,0.7982192307692307,0.0,25135.2563,869.6360000000001,82500.0,2.89,7.1,2030.0
2024-10,0.7982192307692307,0.0,25244.7031,869.6360000000001,82500.0,2.89,7.1,2030.0
2024-10,0.7982192307692307,0.0,25234.8993,869.6360000000001,82500.0,2.89,7.1,2030.0
2024-10,0.7982192307692307,0.0,25374.6074,869.6360000000001,82500.0,2.89,7.1,2030.0
2024-10,0.7982192307692307,0.0,25394.6383,869.6360000000001,82500.0,2.89,7.1,2030.0
2024-10,0.7982192307692307,0.0,25434.7172,869.6360000000001,82500.0,2.89,7.1,2030.0
2024-10,0.7982192307692307,0.0,25410.0589,869.6360000000001,82500.0,2.89,7.1,2030.0
2024-10,0.7982192307692307,0.0,25390.6843,869.6360000000001,82500.0,2.89,7.1,2030.0
2024-10,0.7982192307692307,0.0,25314.5468,869.6360000000001,82500.0,2.89,7.1,2030.0
2024-10,0.7982192307692307,0.0,25332.4163,869.6360000000001,82500.0,2.89,7.1,2030.0
2024-10,0.7982192307692307,0.0,25294.5654,869.6360000000001,82500.0,2.89,7.1,2030.0
2024-12,0.4240555555555556,0.0,25383.3128,1015.901,81200.0,2.94,8.8,520.0
2024-12,0.4240555555555556,0.0,25404.2356,1015.901,81200.0,2.94,8.8,520.0
2024-12,0.4240555555555556,0.0,25402.2989,1015.901,81200.0,2.94,8.8,520.0
2024-12,0.4240555555555556,0.0,25400.2798,1015.901,81200.0,2.94,8.8,520.0
2024-12,0.4240555555555556,0.0,25374.8056,1015.901,81200.0,2.94,8.8,520.0
2024-12,0.4240555555555556,0.0,25376.0577,1015.901,81200.0,2.94,8.8,520.0
2024-12,0.4240555555555556,0.0,25373.5317,1015.901,81200.0,2.94,8.8,520.0
2024-12,0.4240555555555556,0.0,25374.9608,1015.901,81200.0,2.94,8.8,520.0
2024-12,0.4240555555555556,0.0,25396.6028,1015.901,81200.0,2.94,8.8,520.0
2024-12,0.4240555555555556,0.0,25404.4291,1015.901,81200.0,2.94,8.8,520.0
2024-12,0.4240555555555556,0.0,25384.9773,1015.901,81200.0,2.94,8.8,520.0
2024-12,0.4240555555555556,0.0,25410.6356,1015.901,81200.0,2.94,8.8,520.0
2024-12,0.4240555555555556,0.0,25450.6574,1015.901,81200.0,2.94,8.8,520.0
2024-12,0.4240555555555556,0.0,25459.364,1015.901,81200.0,2.94,8.8,520.0
2024-12,0.4240555555555556,0.0,25457.7578,1015.901,81200.0,2.94,8.8,520.0
2024-12,0.4240555555555556,0.0,25435.3731,1015.901,81200.0,2.94,8.8,520.0
2024-12,0.4240555555555556,0.0,25450.3205,1015.901,81200.0,2.94,8.8,520.0
2024-12,0.4240555555555556,0.0,25448.398,1015.901,81200.0,2.94,8.8,520.0
2024-12,0.4240555555555556,0.0,25454.2541,1015.901,81200.0,2.94,8.8,520.0
2024-12,0.4240555555555556,0.0,25502.654,1015.901,81200.0,2.94,8.8,520.0
2025-01,0.7222838709677419,0.0,25454.3992,144.612,79000.0,3.63,-1.0,3020.0
2025-01,0.7222838709677419,0.0,25455.2767,144.612,79000.0,3.63,-1.0,3020.0
2025-01,0.7222838709677419,0.0,25389.6834,144.612,79000.0,3.63,-1.0,3020.0
2025-01,0.7222838709677419,0.0,25379.4536,144.612,79000.0,3.63,-1.0,3020.0
2025-01,0.7222838709677419,0.0,25385.2327,144.612,79000.0,3.63,-1.0,3020.0
2025-01,0.7222838709677419,0.0,25384.7395,144.612,79000.0,3.63,-1.0,3020.0
2025-01,0.7222838709677419,0.0,25372.9416,144.612,79000.0,3.63,-1.0,3020.0
2025-01,0.7222838709677419,0.0,25419.8598,144.612,79000.0,3.63,-1.0,3020.0
2025-01,0.7222838709677419,0.0,25383.7454,144.612,79000.0,3.63,-1.0,3020.0
2025-01,0.7222838709677419,0.0,25386.6021,144.612,79000.0,3.63,-1.0,3020.0
2025-01,0.7222838709677419,0.0,25380.2772,144.612,79000.0,3.63,-1.0,3020.0
2025-01,0.7222838709677419,0.0,25340.3226,144.612,79000.0,3.63,-1.0,3020.0
2025-01,0.7222838709677419,0.0,25294.4963,144.612,79000.0,3.63,-1.0,3020.0
2025-01,0.7222838709677419,0.0,25261.6419,144.612,79000.0,3.63,-1.0,3020.0
2025-01,0.7222838709677419,0.0,25200.3192,144.612,79000.0,3.63,-1.0,3020.0
2025-01,0.7222838709677419,0.0,25054.9801,144.612,79000.0,3.63,-1.0,3020.0
2025-01,0.7222838709677419,0.0,25074.4142,144.612,79000.0,3.63,-1.0,3020.0
2025-01,0.7222838709677419,0.0,25080.7612,144.612,79000.0,3.63,-1.0,3020.0
2025-01,0.7222838709677419,0.0,25080.9684,144.612,79000.0,3.63,-1.0,3020.0
2025-01,0.7222838709677419,0.0,25081.1245,144.612,79000.0,3.63,-1.0,3020.0
2025-01,0.7222838709677419,0.0,25081.1245,144.612,79000.0,3.63,-1.0,3020.0
